"SYSTEM", "1", "SYSTEM", "System Start", ""
"main", "307", "FlyweightMidgetCar.java:13", "Method Entered", ""
"main", "308", "FlyweightMidgetCar.java:13", "Variable Write", "context=FlyweightMidgetCar:1#moveCar:3, newY=1985"
"main", "309", "FlyweightMidgetCar.java:13", "Variable Write", "context=FlyweightMidgetCar:1#moveCar:3, currentY=0"
"main", "310", "FlyweightMidgetCar.java:13", "Variable Write", "context=FlyweightMidgetCar:1#moveCar:3, newX=49"
"main", "311", "FlyweightMidgetCar.java:13", "Variable Write", "context=FlyweightMidgetCar:1#moveCar:3, currentX=0"
"main", "312", "FlyweightMidgetCar.java:15", "Line Step", "file=FlyweightMidgetCar.java, line=15"
"main", "313", "FlyweightMidgetCar.java:15", "Field Read", "context=RaceCar:1, name"
"main", "314", "FlyweightMidgetCar.java:16", "Line Step", "file=FlyweightMidgetCar.java, line=16"
"main", "315", "FlyweightMidgetCar.java:16", "Method Exit", "returner=FlyweightMidgetCar:1#moveCar:3, value=<void>"
"main", "316", "RaceCarClient.java:14", "Method Returned", ""
"main", "317", "RaceCarClient.java:16", "Line Step", "file=RaceCarClient.java, line=16"
"main", "318", "RaceCarClient.java:16", "Field Write", "context=RaceCarClient:3, currentX=49"
"main", "319", "RaceCarClient.java:17", "Line Step", "file=RaceCarClient.java, line=17"
"main", "320", "RaceCarClient.java:17", "Field Write", "context=RaceCarClient:3, currentY=1985"
"main", "321", "RaceCarClient.java:18", "Line Step", "file=RaceCarClient.java, line=18"
"main", "322", "RaceCarClient.java:18", "Method Exit", "returner=RaceCarClient:3#moveCar:3, value=<void>"
"main", "323", "RaceCarClientTest.java:15", "Method Returned", ""
"main", "324", "RaceCarClientTest.java:16", "Line Step", "file=RaceCarClientTest.java, line=16"
"main", "325", "RaceCarClientTest.java:16", "Method Call", "caller=RaceCarClientTest#main:1, target=RaceCarClient:4#moveCar:4"
"main", "326", "RaceCarClient.java:12", "Method Entered", ""
"main", "327", "RaceCarClient.java:12", "Variable Write", "context=RaceCarClient:4#moveCar:4, newX=59"
"main", "328", "RaceCarClient.java:12", "Variable Write", "context=RaceCarClient:4#moveCar:4, newY=2543"
"main", "329", "RaceCarClient.java:14", "Line Step", "file=RaceCarClient.java, line=14"
"main", "330", "RaceCarClient.java:14", "Field Read", "context=RaceCarClient:4, raceCar"
"main", "331", "RaceCarClient.java:14", "Field Read", "context=RaceCarClient:4, currentX"
"main", "332", "RaceCarClient.java:15", "Line Step", "file=RaceCarClient.java, line=15"
"main", "333", "RaceCarClient.java:15", "Field Read", "context=RaceCarClient:4, currentY"
"main", "334", "RaceCarClient.java:14", "Line Step", "file=RaceCarClient.java, line=14"
"main", "335", "RaceCarClient.java:14", "Method Call", "caller=RaceCarClient:4#moveCar:4, target=FlyweightSprintCar:1#moveCar:1"
"main", "336", "FlyweightSprintCar.java:12", "Method Entered", ""
"main", "337", "FlyweightSprintCar.java:12", "Variable Write", "context=FlyweightSprintCar:1#moveCar:1, newY=2543"
"main", "338", "FlyweightSprintCar.java:12", "Variable Write", "context=FlyweightSprintCar:1#moveCar:1, currentY=0"
"main", "339", "FlyweightSprintCar.java:12", "Variable Write", "context=FlyweightSprintCar:1#moveCar:1, newX=59"
"main", "340", "FlyweightSprintCar.java:12", "Variable Write", "context=FlyweightSprintCar:1#moveCar:1, currentX=0"
"main", "341", "FlyweightSprintCar.java:14", "Line Step", "file=FlyweightSprintCar.java, line=14"
"main", "342", "FlyweightSprintCar.java:14", "Field Read", "context=RaceCar:2, name"
"main", "343", "FlyweightSprintCar.java:15", "Line Step", "file=FlyweightSprintCar.java, line=15"
"main", "344", "FlyweightSprintCar.java:15", "Method Exit", "returner=FlyweightSprintCar:1#moveCar:1, value=<void>"
"main", "345", "RaceCarClient.java:14", "Method Returned", ""
"main", "346", "RaceCarClient.java:16", "Line Step", "file=RaceCarClient.java, line=16"
"main", "347", "RaceCarClient.java:16", "Field Write", "context=RaceCarClient:4, currentX=59"
"main", "348", "RaceCarClient.java:17", "Line Step", "file=RaceCarClient.java, line=17"
"main", "349", "RaceCarClient.java:17", "Field Write", "context=RaceCarClient:4, currentY=2543"
"main", "350", "RaceCarClient.java:18", "Line Step", "file=RaceCarClient.java, line=18"
"main", "351", "RaceCarClient.java:18", "Method Exit", "returner=RaceCarClient:4#moveCar:4, value=<void>"
"main", "352", "RaceCarClientTest.java:16", "Method Returned", ""
"main", "353", "RaceCarClientTest.java:17", "Line Step", "file=RaceCarClientTest.java, line=17"
"main", "354", "RaceCarClientTest.java:17", "Method Call", "caller=RaceCarClientTest#main:1, target=RaceCarClient:5#moveCar:5"
"main", "355", "RaceCarClient.java:12", "Method Entered", ""
"main", "356", "RaceCarClient.java:12", "Variable Write", "context=RaceCarClient:5#moveCar:5, newX=69"
"main", "357", "RaceCarClient.java:12", "Variable Write", "context=RaceCarClient:5#moveCar:5, newY=2322"
"main", "358", "RaceCarClient.java:14", "Line Step", "file=RaceCarClient.java, line=14"
"main", "359", "RaceCarClient.java:14", "Field Read", "context=RaceCarClient:5, raceCar"
"main", "360", "RaceCarClient.java:14", "Field Read", "context=RaceCarClient:5, currentX"
"main", "361", "RaceCarClient.java:15", "Line Step", "file=RaceCarClient.java, line=15"
"main", "362", "RaceCarClient.java:15", "Field Read", "context=RaceCarClient:5, currentY"
"main", "363", "RaceCarClient.java:14", "Line Step", "file=RaceCarClient.java, line=14"
"main", "364", "RaceCarClient.java:14", "Method Call", "caller=RaceCarClient:5#moveCar:5, target=FlyweightSprintCar:1#moveCar:2"
"main", "365", "FlyweightSprintCar.java:12", "Method Entered", ""
"main", "366", "FlyweightSprintCar.java:12", "Variable Write", "context=FlyweightSprintCar:1#moveCar:2, newY=2322"
"main", "367", "FlyweightSprintCar.java:12", "Variable Write", "context=FlyweightSprintCar:1#moveCar:2, currentY=0"
"main", "368", "FlyweightSprintCar.java:12", "Variable Write", "context=FlyweightSprintCar:1#moveCar:2, newX=69"
"main", "369", "FlyweightSprintCar.java:12", "Variable Write", "context=FlyweightSprintCar:1#moveCar:2, currentX=0"
"main", "370", "FlyweightSprintCar.java:14", "Line Step", "file=FlyweightSprintCar.java, line=14"
"main", "371", "FlyweightSprintCar.java:14", "Field Read", "context=RaceCar:2, name"
"main", "372", "FlyweightSprintCar.java:15", "Line Step", "file=FlyweightSprintCar.java, line=15"
"main", "373", "FlyweightSprintCar.java:15", "Method Exit", "returner=FlyweightSprintCar:1#moveCar:2, value=<void>"
"main", "374", "RaceCarClient.java:14", "Method Returned", ""
"main", "375", "RaceCarClient.java:16", "Line Step", "file=RaceCarClient.java, line=16"
"main", "376", "RaceCarClient.java:16", "Field Write", "context=RaceCarClient:5, currentX=69"
"main", "377", "RaceCarClient.java:17", "Line Step", "file=RaceCarClient.java, line=17"
"main", "378", "RaceCarClient.java:17", "Field Write", "context=RaceCarClient:5, currentY=2322"
"main", "379", "RaceCarClient.java:18", "Line Step", "file=RaceCarClient.java, line=18"
"main", "380", "RaceCarClient.java:18", "Method Exit", "returner=RaceCarClient:5#moveCar:5, value=<void>"
"main", "381", "RaceCarClientTest.java:17", "Method Returned", ""
"main", "382", "RaceCarClientTest.java:18", "Line Step", "file=RaceCarClientTest.java, line=18"
"main", "383", "RaceCarClientTest.java:18", "Method Call", "caller=RaceCarClientTest#main:1, target=RaceCarClient:6#moveCar:6"
"main", "384", "RaceCarClient.java:12", "Method Entered", ""
"main", "385", "RaceCarClient.java:12", "Variable Write", "context=RaceCarClient:6#moveCar:6, newX=79"
"main", "386", "RaceCarClient.java:12", "Variable Write", "context=RaceCarClient:6#moveCar:6, newY=2135"
"main", "387", "RaceCarClient.java:14", "Line Step", "file=RaceCarClient.java, line=14"
"main", "388", "RaceCarClient.java:14", "Field Read", "context=RaceCarClient:6, raceCar"
"main", "389", "RaceCarClient.java:14", "Field Read", "context=RaceCarClient:6, currentX"
"main", "390", "RaceCarClient.java:15", "Line Step", "file=RaceCarClient.java, line=15"
"main", "391", "RaceCarClient.java:15", "Field Read", "context=RaceCarClient:6, currentY"
"main", "392", "RaceCarClient.java:14", "Line Step", "file=RaceCarClient.java, line=14"
"main", "393", "RaceCarClient.java:14", "Method Call", "caller=RaceCarClient:6#moveCar:6, target=FlyweightSprintCar:1#moveCar:3"
"main", "394", "FlyweightSprintCar.java:12", "Method Entered", ""
"main", "395", "FlyweightSprintCar.java:12", "Variable Write", "context=FlyweightSprintCar:1#moveCar:3, newY=2135"
"main", "396", "FlyweightSprintCar.java:12", "Variable Write", "context=FlyweightSprintCar:1#moveCar:3, currentY=0"
"main", "397", "FlyweightSprintCar.java:12", "Variable Write", "context=FlyweightSprintCar:1#moveCar:3, newX=79"
"main", "398", "FlyweightSprintCar.java:12", "Variable Write", "context=FlyweightSprintCar:1#moveCar:3, currentX=0"
"main", "399", "FlyweightSprintCar.java:14", "Line Step", "file=FlyweightSprintCar.java, line=14"
"main", "400", "FlyweightSprintCar.java:14", "Field Read", "context=RaceCar:2, name"
"main", "401", "FlyweightSprintCar.java:15", "Line Step", "file=FlyweightSprintCar.java, line=15"
"main", "402", "FlyweightSprintCar.java:15", "Method Exit", "returner=FlyweightSprintCar:1#moveCar:3, value=<void>"
"main", "403", "RaceCarClient.java:14", "Method Returned", ""
"main", "404", "RaceCarClient.java:16", "Line Step", "file=RaceCarClient.java, line=16"
"main", "405", "RaceCarClient.java:16", "Field Write", "context=RaceCarClient:6, currentX=79"
"main", "406", "RaceCarClient.java:17", "Line Step", "file=RaceCarClient.java, line=17"
"main", "407", "RaceCarClient.java:17", "Field Write", "context=RaceCarClient:6, currentY=2135"
"main", "408", "RaceCarClient.java:18", "Line Step", "file=RaceCarClient.java, line=18"
"main", "409", "RaceCarClient.java:18", "Method Exit", "returner=RaceCarClient:6#moveCar:6, value=<void>"
"main", "410", "RaceCarClientTest.java:18", "Method Returned", ""
"main", "411", "RaceCarClientTest.java:20", "Line Step", "file=RaceCarClientTest.java, line=20"
"main", "412", "RaceCarClientTest.java:20", "Field Read", "context=FlyweightMidgetCar, num"
"main", "413", "RaceCarClientTest.java:21", "Line Step", "file=RaceCarClientTest.java, line=21"
"main", "414", "RaceCarClientTest.java:21", "Field Read", "context=FlyweightSprintCar, num"
"main", "415", "RaceCarClientTest.java:24", "Line Step", "file=RaceCarClientTest.java, line=24"
"main", "416", "RaceCarClientTest.java:24", "Method Exit", "returner=RaceCarClientTest#main:1, value=<void>"
"main", "417", "RaceCarClientTest.java:5", "Method Returned", ""
"main", "418", "SYSTEM", "Thread End", ""
"SYSTEM", "419", "SYSTEM", "System End", ""
