"SYSTEM", "1", "SYSTEM", "System Start", ""
"main", "281", "CandyVendingMachineTest.java:11", "Line Step", "file=CandyVendingMachineTest.java, line=11"
"main", "282", "CandyVendingMachineTest.java:12", "Line Step", "file=CandyVendingMachineTest.java, line=12"
"main", "283", "CandyVendingMachineTest.java:12", "New Object", "object=CandyVendingMachine:2"
"main", "284", "CandyVendingMachineTest.java:12", "Method Call", "caller=CandyVendingMachineTest#main:1, target=CandyVendingMachine:2#CandyVendingMachine:2"
"main", "285", "CandyVendingMachine.java:9", "Method Entered", ""
"main", "286", "CandyVendingMachine.java:9", "Variable Write", "context=CandyVendingMachine:2#CandyVendingMachine:2, numberOfCandies=3"
"main", "287", "CandyVendingMachine.java:9", "Line Step", "file=CandyVendingMachine.java, line=9"
"main", "288", "CandyVendingMachine.java:10", "Line Step", "file=CandyVendingMachine.java, line=10"
"main", "289", "CandyVendingMachine.java:10", "Field Write", "context=CandyVendingMachine:2, count=3"
"main", "290", "CandyVendingMachine.java:11", "Line Step", "file=CandyVendingMachine.java, line=11"
"main", "291", "CandyVendingMachine.java:11", "New Object", "object=NoCoinState:2"
"main", "292", "CandyVendingMachine.java:11", "Method Call", "caller=CandyVendingMachine:2#CandyVendingMachine:2, target=NoCoinState:2#NoCoinState:2"
"main", "293", "NoCoinState.java:5", "Method Entered", ""
"main", "294", "NoCoinState.java:5", "Variable Write", "context=NoCoinState:2#NoCoinState:2, machine=CandyVendingMachine:2"
"main", "295", "NoCoinState.java:5", "Line Step", "file=NoCoinState.java, line=5"
"main", "296", "NoCoinState.java:6", "Line Step", "file=NoCoinState.java, line=6"
"main", "297", "NoCoinState.java:6", "Field Write", "context=NoCoinState:2, machine=CandyVendingMachine:2"
"main", "298", "NoCoinState.java:7", "Line Step", "file=NoCoinState.java, line=7"
"main", "299", "NoCoinState.java:7", "Method Exit", "returner=NoCoinState:2#NoCoinState:2, value=<void>"
"main", "300", "CandyVendingMachine.java:11", "Method Returned", ""
"main", "301", "CandyVendingMachine.java:11", "Line Step", "file=CandyVendingMachine.java, line=11"
"main", "302", "CandyVendingMachine.java:11", "Field Write", "context=CandyVendingMachine:2, noCoinState=NoCoinState:2"
"main", "303", "CandyVendingMachine.java:12", "Line Step", "file=CandyVendingMachine.java, line=12"
"main", "304", "CandyVendingMachine.java:12", "New Object", "object=NoCandyState:2"
"main", "305", "CandyVendingMachine.java:12", "Method Call", "caller=CandyVendingMachine:2#CandyVendingMachine:2, target=NoCandyState:2#NoCandyState:2"
"main", "306", "NoCandyState.java:5", "Method Entered", ""
"main", "307", "NoCandyState.java:5", "Variable Write", "context=NoCandyState:2#NoCandyState:2, machine=CandyVendingMachine:2"
"main", "308", "NoCandyState.java:5", "Line Step", "file=NoCandyState.java, line=5"
"main", "309", "NoCandyState.java:6", "Line Step", "file=NoCandyState.java, line=6"
"main", "310", "NoCandyState.java:6", "Field Write", "context=NoCandyState:2, machine=CandyVendingMachine:2"
"main", "311", "NoCandyState.java:7", "Line Step", "file=NoCandyState.java, line=7"
"main", "312", "NoCandyState.java:7", "Method Exit", "returner=NoCandyState:2#NoCandyState:2, value=<void>"
"main", "313", "CandyVendingMachine.java:12", "Method Returned", ""
"main", "314", "CandyVendingMachine.java:12", "Line Step", "file=CandyVendingMachine.java, line=12"
"main", "315", "CandyVendingMachine.java:12", "Field Write", "context=CandyVendingMachine:2, noCandyState=NoCandyState:2"
"main", "316", "CandyVendingMachine.java:13", "Line Step", "file=CandyVendingMachine.java, line=13"
"main", "317", "CandyVendingMachine.java:13", "New Object", "object=DispensedState:2"
"main", "318", "CandyVendingMachine.java:13", "Method Call", "caller=CandyVendingMachine:2#CandyVendingMachine:2, target=DispensedState:2#DispensedState:2"
"main", "319", "DispensedState.java:4", "Method Entered", ""
"main", "320", "DispensedState.java:4", "Variable Write", "context=DispensedState:2#DispensedState:2, machine=CandyVendingMachine:2"
"main", "321", "DispensedState.java:4", "Line Step", "file=DispensedState.java, line=4"
"main", "322", "DispensedState.java:5", "Line Step", "file=DispensedState.java, line=5"
"main", "323", "DispensedState.java:5", "Field Write", "context=DispensedState:2, machine=CandyVendingMachine:2"
"main", "324", "DispensedState.java:6", "Line Step", "file=DispensedState.java, line=6"
"main", "325", "DispensedState.java:6", "Method Exit", "returner=DispensedState:2#DispensedState:2, value=<void>"
"main", "326", "CandyVendingMachine.java:13", "Method Returned", ""
"main", "327", "CandyVendingMachine.java:13", "Line Step", "file=CandyVendingMachine.java, line=13"
"main", "328", "CandyVendingMachine.java:13", "Field Write", "context=CandyVendingMachine:2, dispensedState=DispensedState:2"
"main", "329", "CandyVendingMachine.java:14", "Line Step", "file=CandyVendingMachine.java, line=14"
"main", "330", "CandyVendingMachine.java:14", "New Object", "object=ContainsCoinState:2"
"main", "331", "CandyVendingMachine.java:14", "Method Call", "caller=CandyVendingMachine:2#CandyVendingMachine:2, target=ContainsCoinState:2#ContainsCoinState:2"
"main", "332", "ContainsCoinState.java:5", "Method Entered", ""
"main", "333", "ContainsCoinState.java:5", "Variable Write", "context=ContainsCoinState:2#ContainsCoinState:2, machine=CandyVendingMachine:2"
"main", "334", "ContainsCoinState.java:5", "Line Step", "file=ContainsCoinState.java, line=5"
"main", "335", "ContainsCoinState.java:6", "Line Step", "file=ContainsCoinState.java, line=6"
"main", "336", "ContainsCoinState.java:6", "Field Write", "context=ContainsCoinState:2, machine=CandyVendingMachine:2"
"main", "337", "ContainsCoinState.java:7", "Line Step", "file=ContainsCoinState.java, line=7"
"main", "338", "ContainsCoinState.java:7", "Method Exit", "returner=ContainsCoinState:2#ContainsCoinState:2, value=<void>"
"main", "339", "CandyVendingMachine.java:14", "Method Returned", ""
"main", "340", "CandyVendingMachine.java:14", "Line Step", "file=CandyVendingMachine.java, line=14"
"main", "341", "CandyVendingMachine.java:14", "Field Write", "context=CandyVendingMachine:2, containsCoinState=ContainsCoinState:2"
"main", "342", "CandyVendingMachine.java:15", "Line Step", "file=CandyVendingMachine.java, line=15"
"main", "343", "CandyVendingMachine.java:15", "Field Read", "context=CandyVendingMachine:2, noCoinState"
"main", "344", "CandyVendingMachine.java:15", "Field Write", "context=CandyVendingMachine:2, state=NoCoinState:2"
"main", "345", "CandyVendingMachine.java:16", "Line Step", "file=CandyVendingMachine.java, line=16"
"main", "346", "CandyVendingMachine.java:16", "Method Exit", "returner=CandyVendingMachine:2#CandyVendingMachine:2, value=<void>"
"main", "347", "CandyVendingMachineTest.java:12", "Method Returned", ""
"main", "348", "CandyVendingMachineTest.java:12", "Line Step", "file=CandyVendingMachineTest.java, line=12"
"main", "349", "CandyVendingMachineTest.java:12", "Variable Write", "context=CandyVendingMachineTest#main:1, machine2=CandyVendingMachine:2"
"main", "350", "CandyVendingMachineTest.java:13", "Line Step", "file=CandyVendingMachineTest.java, line=13"
"main", "351", "SYSTEM", "Method Call", "caller=CandyVendingMachineTest#main:1, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "352", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "353", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=CandyVendingMachine:2#toString:4"
"main", "354", "CandyVendingMachine.java:72", "Method Entered", ""
"main", "355", "CandyVendingMachine.java:73", "Line Step", "file=CandyVendingMachine.java, line=73"
"main", "356", "CandyVendingMachine.java:73", "Field Read", "context=CandyVendingMachine:2, state"
"main", "357", "SYSTEM", "Method Call", "caller=CandyVendingMachine:2#toString:4, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "358", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "359", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=NoCoinState:2#toString:3"
"main", "360", "NoCoinState.java:21", "Method Entered", ""
"main", "361", "NoCoinState.java:22", "Line Step", "file=NoCoinState.java, line=22"
"main", "362", "NoCoinState.java:22", "Variable Write", "context=NoCoinState:2#toString:3, result=""NoCoinState"""
"main", "363", "NoCoinState.java:22", "Method Exit", "returner=NoCoinState:2#toString:3, value=""NoCoinState"""
"main", "364", "CandyVendingMachine.java:73", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "365", "CandyVendingMachine.java:73", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "366", "SYSTEM", "Method Returned", ""
"main", "367", "CandyVendingMachine.java:73", "Line Step", "file=CandyVendingMachine.java, line=73"
"main", "368", "CandyVendingMachine.java:73", "Field Read", "context=CandyVendingMachine:2, count"
"main", "369", "CandyVendingMachine.java:73", "Variable Write", "context=CandyVendingMachine:2#toString:4, machineDef=""Current state of machine NoCoinState. Candies available 3"""
"main", "370", "CandyVendingMachine.java:74", "Line Step", "file=CandyVendingMachine.java, line=74"
"main", "371", "CandyVendingMachine.java:74", "Variable Write", "context=CandyVendingMachine:2#toString:4, result=""Current state of machine NoCoinState. Candies available 3"""
"main", "372", "CandyVendingMachine.java:74", "Method Exit", "returner=CandyVendingMachine:2#toString:4, value=""Current state of machine NoCoinState. Candies available 3"""
"main", "373", "CandyVendingMachineTest.java:14", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "374", "CandyVendingMachineTest.java:14", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "375", "SYSTEM", "Method Returned", ""
"main", "376", "CandyVendingMachineTest.java:14", "Line Step", "file=CandyVendingMachineTest.java, line=14"
"main", "377", "CandyVendingMachineTest.java:14", "Method Call", "caller=CandyVendingMachineTest#main:1, target=CandyVendingMachine:2#pressButton:2"
"main", "378", "CandyVendingMachine.java:30", "Method Entered", ""
"main", "379", "CandyVendingMachine.java:31", "Line Step", "file=CandyVendingMachine.java, line=31"
"main", "380", "CandyVendingMachine.java:32", "Line Step", "file=CandyVendingMachine.java, line=32"
"main", "381", "CandyVendingMachine.java:32", "Field Read", "context=CandyVendingMachine:2, state"
"main", "382", "CandyVendingMachine.java:32", "Method Call", "caller=CandyVendingMachine:2#pressButton:2, target=NoCoinState:2#pressButton:1"
"main", "383", "NoCoinState.java:13", "Method Entered", ""
"main", "384", "NoCoinState.java:14", "Line Step", "file=NoCoinState.java, line=14"
"main", "385", "NoCoinState.java:15", "Line Step", "file=NoCoinState.java, line=15"
"main", "386", "NoCoinState.java:15", "Method Exit", "returner=NoCoinState:2#pressButton:1, value=<void>"
"main", "387", "CandyVendingMachine.java:32", "Method Returned", ""
"main", "388", "CandyVendingMachine.java:33", "Line Step", "file=CandyVendingMachine.java, line=33"
"main", "389", "CandyVendingMachine.java:33", "Field Read", "context=CandyVendingMachine:2, state"
"main", "390", "CandyVendingMachine.java:33", "Method Call", "caller=CandyVendingMachine:2#pressButton:2, target=NoCoinState:2#dispense:1"
"main", "391", "NoCoinState.java:17", "Method Entered", ""
"main", "392", "NoCoinState.java:18", "Line Step", "file=NoCoinState.java, line=18"
"main", "393", "NoCoinState.java:19", "Line Step", "file=NoCoinState.java, line=19"
"main", "394", "NoCoinState.java:19", "Method Exit", "returner=NoCoinState:2#dispense:1, value=<void>"
"main", "395", "CandyVendingMachine.java:33", "Method Returned", ""
"main", "396", "CandyVendingMachine.java:34", "Line Step", "file=CandyVendingMachine.java, line=34"
"main", "397", "CandyVendingMachine.java:34", "Method Exit", "returner=CandyVendingMachine:2#pressButton:2, value=<void>"
"main", "398", "CandyVendingMachineTest.java:14", "Method Returned", ""
"main", "399", "CandyVendingMachineTest.java:15", "Line Step", "file=CandyVendingMachineTest.java, line=15"
"main", "400", "SYSTEM", "Method Call", "caller=CandyVendingMachineTest#main:1, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "401", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "402", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=CandyVendingMachine:2#toString:5"
"main", "403", "CandyVendingMachine.java:72", "Method Entered", ""
"main", "404", "CandyVendingMachine.java:73", "Line Step", "file=CandyVendingMachine.java, line=73"
"main", "405", "CandyVendingMachine.java:73", "Field Read", "context=CandyVendingMachine:2, state"
"main", "406", "SYSTEM", "Method Call", "caller=CandyVendingMachine:2#toString:5, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "407", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "408", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=NoCoinState:2#toString:4"
"main", "409", "NoCoinState.java:21", "Method Entered", ""
"main", "410", "NoCoinState.java:22", "Line Step", "file=NoCoinState.java, line=22"
"main", "411", "NoCoinState.java:22", "Variable Write", "context=NoCoinState:2#toString:4, result=""NoCoinState"""
"main", "412", "NoCoinState.java:22", "Method Exit", "returner=NoCoinState:2#toString:4, value=""NoCoinState"""
"main", "413", "CandyVendingMachine.java:73", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "414", "CandyVendingMachine.java:73", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "415", "SYSTEM", "Method Returned", ""
"main", "416", "CandyVendingMachine.java:73", "Line Step", "file=CandyVendingMachine.java, line=73"
"main", "417", "CandyVendingMachine.java:73", "Field Read", "context=CandyVendingMachine:2, count"
"main", "418", "CandyVendingMachine.java:73", "Variable Write", "context=CandyVendingMachine:2#toString:5, machineDef=""Current state of machine NoCoinState. Candies available 3"""
"main", "419", "CandyVendingMachine.java:74", "Line Step", "file=CandyVendingMachine.java, line=74"
"main", "420", "CandyVendingMachine.java:74", "Variable Write", "context=CandyVendingMachine:2#toString:5, result=""Current state of machine NoCoinState. Candies available 3"""
"main", "421", "CandyVendingMachine.java:74", "Method Exit", "returner=CandyVendingMachine:2#toString:5, value=""Current state of machine NoCoinState. Candies available 3"""
"main", "422", "CandyVendingMachineTest.java:16", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "423", "CandyVendingMachineTest.java:16", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "424", "SYSTEM", "Method Returned", ""
"main", "425", "CandyVendingMachineTest.java:16", "Line Step", "file=CandyVendingMachineTest.java, line=16"
"main", "426", "CandyVendingMachineTest.java:17", "Line Step", "file=CandyVendingMachineTest.java, line=17"
"main", "427", "CandyVendingMachineTest.java:17", "New Object", "object=CandyVendingMachine:3"
"main", "428", "CandyVendingMachineTest.java:17", "Method Call", "caller=CandyVendingMachineTest#main:1, target=CandyVendingMachine:3#CandyVendingMachine:3"
"main", "429", "CandyVendingMachine.java:9", "Method Entered", ""
"main", "430", "CandyVendingMachine.java:9", "Variable Write", "context=CandyVendingMachine:3#CandyVendingMachine:3, numberOfCandies=3"
"main", "431", "CandyVendingMachine.java:9", "Line Step", "file=CandyVendingMachine.java, line=9"
"main", "432", "CandyVendingMachine.java:10", "Line Step", "file=CandyVendingMachine.java, line=10"
"main", "433", "CandyVendingMachine.java:10", "Field Write", "context=CandyVendingMachine:3, count=3"
"main", "434", "CandyVendingMachine.java:11", "Line Step", "file=CandyVendingMachine.java, line=11"
"main", "435", "CandyVendingMachine.java:11", "New Object", "object=NoCoinState:3"
"main", "436", "CandyVendingMachine.java:11", "Method Call", "caller=CandyVendingMachine:3#CandyVendingMachine:3, target=NoCoinState:3#NoCoinState:3"
"main", "437", "NoCoinState.java:5", "Method Entered", ""
"main", "438", "NoCoinState.java:5", "Variable Write", "context=NoCoinState:3#NoCoinState:3, machine=CandyVendingMachine:3"
"main", "439", "NoCoinState.java:5", "Line Step", "file=NoCoinState.java, line=5"
"main", "440", "NoCoinState.java:6", "Line Step", "file=NoCoinState.java, line=6"
"main", "441", "NoCoinState.java:6", "Field Write", "context=NoCoinState:3, machine=CandyVendingMachine:3"
"main", "442", "NoCoinState.java:7", "Line Step", "file=NoCoinState.java, line=7"
"main", "443", "NoCoinState.java:7", "Method Exit", "returner=NoCoinState:3#NoCoinState:3, value=<void>"
"main", "444", "CandyVendingMachine.java:11", "Method Returned", ""
"main", "445", "CandyVendingMachine.java:11", "Line Step", "file=CandyVendingMachine.java, line=11"
"main", "446", "CandyVendingMachine.java:11", "Field Write", "context=CandyVendingMachine:3, noCoinState=NoCoinState:3"
"main", "447", "CandyVendingMachine.java:12", "Line Step", "file=CandyVendingMachine.java, line=12"
"main", "448", "CandyVendingMachine.java:12", "New Object", "object=NoCandyState:3"
"main", "449", "CandyVendingMachine.java:12", "Method Call", "caller=CandyVendingMachine:3#CandyVendingMachine:3, target=NoCandyState:3#NoCandyState:3"
"main", "450", "NoCandyState.java:5", "Method Entered", ""
"main", "451", "NoCandyState.java:5", "Variable Write", "context=NoCandyState:3#NoCandyState:3, machine=CandyVendingMachine:3"
"main", "452", "NoCandyState.java:5", "Line Step", "file=NoCandyState.java, line=5"
"main", "453", "NoCandyState.java:6", "Line Step", "file=NoCandyState.java, line=6"
"main", "454", "NoCandyState.java:6", "Field Write", "context=NoCandyState:3, machine=CandyVendingMachine:3"
"main", "455", "NoCandyState.java:7", "Line Step", "file=NoCandyState.java, line=7"
"main", "456", "NoCandyState.java:7", "Method Exit", "returner=NoCandyState:3#NoCandyState:3, value=<void>"
"main", "457", "CandyVendingMachine.java:12", "Method Returned", ""
"main", "458", "CandyVendingMachine.java:12", "Line Step", "file=CandyVendingMachine.java, line=12"
"main", "459", "CandyVendingMachine.java:12", "Field Write", "context=CandyVendingMachine:3, noCandyState=NoCandyState:3"
"main", "460", "CandyVendingMachine.java:13", "Line Step", "file=CandyVendingMachine.java, line=13"
"main", "461", "CandyVendingMachine.java:13", "New Object", "object=DispensedState:3"
"main", "462", "CandyVendingMachine.java:13", "Method Call", "caller=CandyVendingMachine:3#CandyVendingMachine:3, target=DispensedState:3#DispensedState:3"
"main", "463", "DispensedState.java:4", "Method Entered", ""
"main", "464", "DispensedState.java:4", "Variable Write", "context=DispensedState:3#DispensedState:3, machine=CandyVendingMachine:3"
"main", "465", "DispensedState.java:4", "Line Step", "file=DispensedState.java, line=4"
"main", "466", "DispensedState.java:5", "Line Step", "file=DispensedState.java, line=5"
"main", "467", "DispensedState.java:5", "Field Write", "context=DispensedState:3, machine=CandyVendingMachine:3"
"main", "468", "DispensedState.java:6", "Line Step", "file=DispensedState.java, line=6"
"main", "469", "DispensedState.java:6", "Method Exit", "returner=DispensedState:3#DispensedState:3, value=<void>"
"main", "470", "CandyVendingMachine.java:13", "Method Returned", ""
"main", "471", "CandyVendingMachine.java:13", "Line Step", "file=CandyVendingMachine.java, line=13"
"main", "472", "CandyVendingMachine.java:13", "Field Write", "context=CandyVendingMachine:3, dispensedState=DispensedState:3"
"main", "473", "CandyVendingMachine.java:14", "Line Step", "file=CandyVendingMachine.java, line=14"
"main", "474", "CandyVendingMachine.java:14", "New Object", "object=ContainsCoinState:3"
"main", "475", "CandyVendingMachine.java:14", "Method Call", "caller=CandyVendingMachine:3#CandyVendingMachine:3, target=ContainsCoinState:3#ContainsCoinState:3"
"main", "476", "ContainsCoinState.java:5", "Method Entered", ""
"main", "477", "ContainsCoinState.java:5", "Variable Write", "context=ContainsCoinState:3#ContainsCoinState:3, machine=CandyVendingMachine:3"
"main", "478", "ContainsCoinState.java:5", "Line Step", "file=ContainsCoinState.java, line=5"
"main", "479", "ContainsCoinState.java:6", "Line Step", "file=ContainsCoinState.java, line=6"
"main", "480", "ContainsCoinState.java:6", "Field Write", "context=ContainsCoinState:3, machine=CandyVendingMachine:3"
"main", "481", "ContainsCoinState.java:7", "Line Step", "file=ContainsCoinState.java, line=7"
"main", "482", "ContainsCoinState.java:7", "Method Exit", "returner=ContainsCoinState:3#ContainsCoinState:3, value=<void>"
"main", "483", "CandyVendingMachine.java:14", "Method Returned", ""
"main", "484", "CandyVendingMachine.java:14", "Line Step", "file=CandyVendingMachine.java, line=14"
"main", "485", "CandyVendingMachine.java:14", "Field Write", "context=CandyVendingMachine:3, containsCoinState=ContainsCoinState:3"
"main", "486", "CandyVendingMachine.java:15", "Line Step", "file=CandyVendingMachine.java, line=15"
"main", "487", "CandyVendingMachine.java:15", "Field Read", "context=CandyVendingMachine:3, noCoinState"
"main", "488", "CandyVendingMachine.java:15", "Field Write", "context=CandyVendingMachine:3, state=NoCoinState:3"
"main", "489", "CandyVendingMachine.java:16", "Line Step", "file=CandyVendingMachine.java, line=16"
"main", "490", "CandyVendingMachine.java:16", "Method Exit", "returner=CandyVendingMachine:3#CandyVendingMachine:3, value=<void>"
"main", "491", "CandyVendingMachineTest.java:17", "Method Returned", ""
"main", "492", "CandyVendingMachineTest.java:17", "Line Step", "file=CandyVendingMachineTest.java, line=17"
"main", "493", "CandyVendingMachineTest.java:17", "Variable Write", "context=CandyVendingMachineTest#main:1, machine3=CandyVendingMachine:3"
"main", "494", "CandyVendingMachineTest.java:18", "Line Step", "file=CandyVendingMachineTest.java, line=18"
"main", "495", "SYSTEM", "Method Call", "caller=CandyVendingMachineTest#main:1, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "496", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "497", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=CandyVendingMachine:3#toString:6"
"main", "498", "CandyVendingMachine.java:72", "Method Entered", ""
"main", "499", "CandyVendingMachine.java:73", "Line Step", "file=CandyVendingMachine.java, line=73"
"main", "500", "CandyVendingMachine.java:73", "Field Read", "context=CandyVendingMachine:3, state"
"main", "501", "SYSTEM", "Method Call", "caller=CandyVendingMachine:3#toString:6, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "502", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "503", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=NoCoinState:3#toString:5"
"main", "504", "NoCoinState.java:21", "Method Entered", ""
"main", "505", "NoCoinState.java:22", "Line Step", "file=NoCoinState.java, line=22"
"main", "506", "NoCoinState.java:22", "Variable Write", "context=NoCoinState:3#toString:5, result=""NoCoinState"""
"main", "507", "NoCoinState.java:22", "Method Exit", "returner=NoCoinState:3#toString:5, value=""NoCoinState"""
"main", "508", "CandyVendingMachine.java:73", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "509", "CandyVendingMachine.java:73", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "510", "SYSTEM", "Method Returned", ""
"main", "511", "CandyVendingMachine.java:73", "Line Step", "file=CandyVendingMachine.java, line=73"
"main", "512", "CandyVendingMachine.java:73", "Field Read", "context=CandyVendingMachine:3, count"
"main", "513", "CandyVendingMachine.java:73", "Variable Write", "context=CandyVendingMachine:3#toString:6, machineDef=""Current state of machine NoCoinState. Candies available 3"""
"main", "514", "CandyVendingMachine.java:74", "Line Step", "file=CandyVendingMachine.java, line=74"
"main", "515", "CandyVendingMachine.java:74", "Variable Write", "context=CandyVendingMachine:3#toString:6, result=""Current state of machine NoCoinState. Candies available 3"""
"main", "516", "CandyVendingMachine.java:74", "Method Exit", "returner=CandyVendingMachine:3#toString:6, value=""Current state of machine NoCoinState. Candies available 3"""
"main", "517", "CandyVendingMachineTest.java:19", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "518", "CandyVendingMachineTest.java:19", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "519", "SYSTEM", "Method Returned", ""
"main", "520", "CandyVendingMachineTest.java:19", "Line Step", "file=CandyVendingMachineTest.java, line=19"
"main", "521", "CandyVendingMachineTest.java:19", "Method Call", "caller=CandyVendingMachineTest#main:1, target=CandyVendingMachine:3#insertCoin:2"
"main", "522", "CandyVendingMachine.java:26", "Method Entered", ""
"main", "523", "CandyVendingMachine.java:27", "Line Step", "file=CandyVendingMachine.java, line=27"
"main", "524", "CandyVendingMachine.java:28", "Line Step", "file=CandyVendingMachine.java, line=28"
"main", "525", "CandyVendingMachine.java:28", "Field Read", "context=CandyVendingMachine:3, state"
"main", "526", "CandyVendingMachine.java:28", "Method Call", "caller=CandyVendingMachine:3#insertCoin:2, target=NoCoinState:3#insertCoin:2"
"main", "527", "NoCoinState.java:9", "Method Entered", ""
"main", "528", "NoCoinState.java:10", "Line Step", "file=NoCoinState.java, line=10"
"main", "529", "NoCoinState.java:10", "Field Read", "context=NoCoinState:3, machine"
"main", "530", "NoCoinState.java:10", "Field Read", "context=NoCoinState:3, machine"
"main", "531", "NoCoinState.java:10", "Method Call", "caller=NoCoinState:3#insertCoin:2, target=CandyVendingMachine:3#getContainsCoinState:2"
"main", "532", "CandyVendingMachine.java:59", "Method Entered", ""
"main", "533", "CandyVendingMachine.java:60", "Line Step", "file=CandyVendingMachine.java, line=60"
"main", "534", "CandyVendingMachine.java:60", "Field Read", "context=CandyVendingMachine:3, containsCoinState"
"main", "535", "CandyVendingMachine.java:60", "Variable Write", "context=CandyVendingMachine:3#getContainsCoinState:2, result=ContainsCoinState:3"
"main", "536", "CandyVendingMachine.java:60", "Method Exit", "returner=CandyVendingMachine:3#getContainsCoinState:2, value=ContainsCoinState:3"
"main", "537", "NoCoinState.java:10", "Method Returned", ""
"main", "538", "NoCoinState.java:10", "Line Step", "file=NoCoinState.java, line=10"
"main", "539", "NoCoinState.java:10", "Method Call", "caller=NoCoinState:3#insertCoin:2, target=CandyVendingMachine:3#setState:4"
"main", "540", "CandyVendingMachine.java:56", "Method Entered", ""
"main", "541", "CandyVendingMachine.java:56", "Variable Write", "context=CandyVendingMachine:3#setState:4, state=ContainsCoinState:3"
"main", "542", "CandyVendingMachine.java:57", "Line Step", "file=CandyVendingMachine.java, line=57"
"main", "543", "CandyVendingMachine.java:57", "Field Write", "context=CandyVendingMachine:3, state=ContainsCoinState:3"
"main", "544", "CandyVendingMachine.java:58", "Line Step", "file=CandyVendingMachine.java, line=58"
"main", "545", "CandyVendingMachine.java:58", "Method Exit", "returner=CandyVendingMachine:3#setState:4, value=<void>"
"main", "546", "NoCoinState.java:10", "Method Returned", ""
"main", "547", "NoCoinState.java:11", "Line Step", "file=NoCoinState.java, line=11"
"main", "548", "NoCoinState.java:11", "Method Exit", "returner=NoCoinState:3#insertCoin:2, value=<void>"
"main", "549", "CandyVendingMachine.java:28", "Method Returned", ""
"main", "550", "CandyVendingMachine.java:29", "Line Step", "file=CandyVendingMachine.java, line=29"
"main", "551", "CandyVendingMachine.java:29", "Method Exit", "returner=CandyVendingMachine:3#insertCoin:2, value=<void>"
"main", "552", "CandyVendingMachineTest.java:19", "Method Returned", ""
"main", "553", "CandyVendingMachineTest.java:20", "Line Step", "file=CandyVendingMachineTest.java, line=20"
"main", "554", "CandyVendingMachineTest.java:20", "Method Call", "caller=CandyVendingMachineTest#main:1, target=CandyVendingMachine:3#pressButton:3"
"main", "555", "CandyVendingMachine.java:30", "Method Entered", ""
